場號,部門,客戶代碼,銷售別,銷售日期,實售總頭數,合計市場磅重,實售總金額,銷售廠號,異動日期,建檔者日期,豬類
66,69,7079,70,2016-10-11,50,4568.4,380339,08,2016-10-27,2016-10-14,44
66,69,4885,40,2016-10-12,100,11619,828791,25,2016-10-20,2016-10-20,44
66,69,4890,40,2016-10-13,50,6061,424647,25,2016-10-21,2016-10-21,44
66,69,4890,40,2016-10-18,50,5936.5,405563,25,2016-10-21,2016-10-21,44
66,69,4882,40,2016-10-18,50,5784.5,389459,25,2016-10-21,2016-10-21,44
66,69,4883,41,2016-10-18,4,610,34851,35,2016-10-21,2016-10-21,46
66,69,4883,40,2016-10-18,46,5398.5,384152,35,2016-10-21,2016-10-21,44
66,69,4811,40,2016-10-13,50,6199.6,437064,35,2016-10-21,2016-10-21,44
66,69,7079,70,2016-10-13,50,4386.8,361269,08,2016-10-27,2016-10-24,44
66,69,7079,70,2016-10-17,50,4459.4,366800,08,2016-10-27,2016-10-26,44
66,69,4811,40,2016-10-20,50,6102.6,417686,35,2016-10-26,2016-10-26,44
66,69,4811,40,2016-10-24,50,6180.2,426454,35,2016-10-26,2016-10-26,44
66,69,7079,70,2016-10-18,49,4635.2,383611,08,2016-10-27,2016-10-26,44
66,69,7079,70,2016-10-20,50,4547,376889,08,2016-10-28,2016-10-26,44
66,69,4890,40,2016-10-20,50,6092.5,415753,25,2016-10-27,2016-10-27,44
66,69,4890,40,2016-10-24,50,5843.5,404581,25,2016-10-27,2016-10-27,44
66,69,4885,40,2016-10-21,100,11654,811258,25,2016-10-27,2016-10-27,44
66,69,4883,40,2016-10-24,50,5643.5,402371,35,2016-10-28,2016-10-28,44
66,69,4882,40,2016-11-01,50,5975,410153,25,2016-11-07,2016-11-07,44
66,69,7079,70,2016-11-02,50,4771.1,391474,08,2016-11-09,2016-11-07,44
66,69,7079,70,2016-11-07,50,4627.7,388881,08,2016-11-15,2016-11-09,44
66,69,4890,40,2016-11-01,50,5876.5,421596,25,2016-11-11,2016-11-11,44
66,69,7079,70,2016-11-10,50,4581.9,386603,08,2016-11-15,2016-11-11,44
66,69,7079,70,2016-11-13,50,4639.4,402011,08,2016-11-16,2016-11-15,44
66,69,4885,40,2016-11-04,100,11846.5,888592,25,2016-11-16,2016-11-16,44
66,69,4885,40,2016-11-11,100,12227.5,917303,25,2016-11-16,2016-11-16,44
66,69,4882,40,2016-11-14,50,6092,447767,25,2016-11-16,2016-11-16,44
66,69,4890,40,2016-11-14,50,6484.5,480796,25,2016-11-18,2016-11-18,44
66,69,4883,40,2016-11-02,45,5335.5,371871,35,2016-11-18,2016-11-18,44
66,69,4883,41,2016-11-02,5,888.5,40545,35,2016-11-18,2016-11-18,46
66,69,4883,40,2016-11-08,50,5827,427589,35,2016-11-18,2016-11-18,44
66,69,4811,40,2016-11-02,50,5996.4,432320,35,2016-11-18,2016-11-18,44
66,69,7079,70,2016-11-16,50,4684.3,403160,08,2016-11-21,2016-11-21,44
66,69,4883,41,2016-11-14,27,5788,208596,35,2016-11-22,2016-11-22,46
66,69,4883,40,2016-11-15,46,5379,391228,35,2016-11-22,2016-11-22,44
66,69,4883,41,2016-11-15,4,531,35608,35,2016-11-22,2016-11-22,46
66,69,4883,40,2016-11-17,50,5712,413714,35,2016-11-22,2016-11-22,44
66,69,4811,40,2016-11-08,50,5952.2,414645,35,2016-11-22,2016-11-22,44
66,69,4811,40,2016-11-10,50,6045.6,441339,35,2016-11-22,2016-11-22,44
66,69,4811,40,2016-11-15,50,6629,492780,35,2016-11-22,2016-11-22,44
66,69,7079,70,2016-11-21,50,4778.3,407246,08,2016-11-25,2016-11-22,44
66,69,7079,70,2016-11-24,50,4599.4,396323,08,2016-11-29,2016-11-25,44
66,69,4885,40,2016-11-16,100,11849.5,890938,25,2016-11-26,2016-11-26,44
66,69,4885,40,2016-11-21,100,12310,887767,25,2016-11-26,2016-11-26,44
66,69,4890,40,2016-11-21,100,11912,852740,25,2016-11-28,2016-11-28,44
66,69,7079,70,2016-11-27,50,4607.9,390494,08,2016-11-30,2016-11-28,44
66,69,4883,40,2016-11-21,50,5940.5,414078,35,2016-11-29,2016-11-29,44
66,69,4883,40,2016-11-23,45,5501,386493,35,2016-11-29,2016-11-29,44
66,69,4883,41,2016-11-23,4,589.5,39647,35,2016-11-29,2016-11-29,46
66,69,4883,40,2016-11-25,50,5714.5,399995,35,2016-11-29,2016-11-29,44
66,69,4811,40,2016-11-23,51,6284.4,451192,35,2016-11-29,2016-11-29,44
66,69,4883,40,2016-11-28,50,6045,426019,35,2016-11-29,2016-11-29,44
66,69,7079,70,2016-12-01,50,4790.1,398545,08,2016-12-23,2016-12-06,44
66,69,7079,70,2016-12-04,50,4661.3,405929,08,2016-12-23,2016-12-06,44
66,69,7079,70,2016-12-07,100,9204.3,792805,08,2016-12-23,2016-12-08,44
66,69,7079,70,2016-12-08,50,4632.2,402808,08,2016-12-23,2016-12-09,44
66,69,4882,40,2016-12-05,50,5990,455988,25,2016-12-12,2016-12-12,44
66,69,4890,40,2016-12-02,50,6026.5,448715,25,2016-12-13,2016-12-13,44
66,69,4890,40,2016-12-05,50,5856.5,439749,25,2016-12-13,2016-12-13,44
66,69,4890,40,2016-12-12,50,5750,432729,25,2016-12-26,2016-12-13,44
66,69,4882,40,2016-12-12,50,5730.5,437105,25,2016-12-14,2016-12-13,44
66,69,4885,40,2016-12-02,100,11796,907857,25,2016-12-14,2016-12-14,44
66,69,4883,41,2016-12-08,32,7068.5,283910,35,2016-12-14,2016-12-14,46
66,69,4885,40,2016-12-08,100,11637,873292,25,2016-12-14,2016-12-14,44
66,69,4883,40,2016-12-09,45,5444,416935,35,2016-12-14,2016-12-14,44
66,69,4883,41,2016-12-09,5,742.5,46924,35,2016-12-14,2016-12-14,46
66,69,4883,40,2016-12-12,50,5938.5,450446,35,2016-12-14,2016-12-14,44
66,69,4885,40,2016-12-13,100,11234,864965,25,2016-12-23,2016-12-14,44
66,69,7079,70,2016-12-14,50,4326.6,381410,08,2016-12-28,2016-12-15,44
66,69,4811,40,2016-12-08,50,5917.8,450653,35,2016-12-16,2016-12-16,44
66,69,4811,40,2016-12-09,50,5824.6,437495,35,2016-12-16,2016-12-16,44
66,69,4811,40,2016-12-12,50,5742.2,444896,35,2016-12-16,2016-12-16,44
66,69,7079,70,2016-12-19,50,4607.7,418310,08,2016-12-28,2016-12-20,44
66,69,4883,40,2016-12-13,50,5879.5,455388,35,2016-12-21,2016-12-21,44
66,69,4883,40,2016-12-14,44,4942.5,377029,35,2016-12-21,2016-12-21,44
66,69,4883,41,2016-12-14,6,696,50937,35,2016-12-21,2016-12-21,46
66,69,4883,41,2016-12-15,3,400.5,27309,35,2016-12-21,2016-12-21,46
66,69,4883,40,2016-12-15,47,5602.5,431209,35,2016-12-21,2016-12-21,44
66,69,4883,40,2016-12-19,50,5745.5,450707,35,2016-12-21,2016-12-21,44
66,69,4811,40,2016-12-15,50,5703.2,445202,35,2016-12-21,2016-12-21,44
66,69,7079,70,2016-12-21,50,4586.4,411414,08,2016-12-28,2016-12-22,44
66,69,4885,40,2016-12-17,100,11518,896638,25,2016-12-23,2016-12-23,44
66,69,4882,40,2016-12-19,50,5780,446091,25,2016-12-25,2016-12-25,44
66,69,4890,40,2016-12-16,50,6030,452963,25,2016-12-26,2016-12-26,44
66,69,4882,40,2016-12-22,50,5538.5,419393,25,2016-12-26,2016-12-26,44
66,69,4890,40,2016-12-19,50,5759.5,450511,25,2016-12-26,2016-12-26,44
66,69,4890,40,2016-12-22,50,5559.5,414252,25,2016-12-26,2016-12-26,44
66,69,7079,70,2016-12-25,50,4311.1,392343,08,2016-12-29,2016-12-26,44
66,69,4885,40,2016-12-22,100,11063.5,877299,25,2016-12-27,2016-12-27,44
66,69,4883,40,2016-12-23,50,5812.5,447561,35,2016-12-28,2016-12-28,44
66,69,4883,40,2016-12-26,44,5029,383059,35,2016-12-28,2016-12-28,44
66,69,4883,41,2016-12-26,6,747,52392,35,2016-12-28,2016-12-28,46
66,69,4811,40,2016-12-20,50,5623.4,428950,35,2016-12-28,2016-12-28,44
66,69,4811,40,2016-12-22,50,5843.4,452198,35,2016-12-28,2016-12-28,44
66,69,4811,40,2016-12-23,50,5693.8,428671,35,2016-12-28,2016-12-28,44
66,69,4811,40,2016-12-27,50,5642,435249,35,2016-12-28,2016-12-28,44
66,69,4883,40,2016-12-27,50,5629.5,426139,35,2016-12-28,2016-12-28,44
66,69,7079,70,2016-12-28,50,4471.9,410167,08,2017-01-04,2016-12-29,44
66,70,0999,41,2016-01-06,15,2645,116703,66,2016-01-07,2016-01-07,46
66,70,4883,40,2016-01-01,50,6110.5,433488,35,2016-01-08,2016-01-08,44
66,70,4883,40,2016-01-05,50,6558.5,474600,35,2016-01-08,2016-01-08,44
66,70,4811,40,2016-01-05,50,7205.8,498374,35,2016-01-08,2016-01-08,44
66,70,4816,40,2016-01-04,50,6714,480759,35,2016-01-08,2016-01-08,44
66,70,4816,40,2016-01-01,50,6802.5,483102,35,2016-01-08,2016-01-08,44
66,70,4816,40,2016-01-06,50,6223,456887,35,2016-01-08,2016-01-08,44
66,70,4816,40,2016-01-07,50,6276.5,477097,35,2016-01-09,2016-01-09,44
66,70,7079,70,2016-01-03,50,4612,378999,08,2016-01-29,2016-01-11,44
66,70,4816,40,2016-01-08,50,6398,469837,35,2016-01-12,2016-01-12,44
66,70,4891,40,2016-01-06,100,13370.5,950369,25,2016-01-12,2016-01-12,44
66,70,4891,40,2016-01-12,99,12867.5,905540,25,2016-01-14,2016-01-14,44
66,70,4816,40,2016-01-11,50,6438.5,444724,35,2016-01-15,2016-01-15,44
66,70,4816,40,2016-01-12,50,6672,459119,35,2016-01-15,2016-01-15,44
66,70,4816,40,2016-01-13,50,6231,449092,35,2016-01-15,2016-01-15,44
66,70,7079,70,2016-01-06,50,4851.7,391064,08,2016-01-29,2016-01-15,44
66,70,7079,70,2016-01-11,50,4992.7,402880,08,2016-01-29,2016-01-18,44
66,70,4883,40,2016-01-14,50,6388,442392,35,2016-01-19,2016-01-19,44
66,70,4816,40,2016-01-14,50,5911.5,420089,35,2016-01-19,2016-01-19,44
66,70,4816,40,2016-01-15,50,6009,446587,35,2016-01-19,2016-01-19,44
66,70,4891,40,2016-01-18,100,12977.5,876320,25,2016-01-19,2016-01-19,44
66,70,4816,40,2016-01-18,50,6158,466128,35,2016-01-20,2016-01-20,44
66,70,7079,70,2016-01-14,100,10157.5,785784,08,2016-01-29,2016-01-20,44
66,70,7079,70,2016-01-17,50,4874.5,389327,08,2016-01-29,2016-01-20,44
66,70,4883,40,2016-01-19,50,6315,454200,35,2016-01-23,2016-01-23,44
66,70,4883,40,2016-01-20,47,5571.5,401476,35,2016-01-23,2016-01-23,44
66,70,4883,41,2016-01-20,3,548,29494,35,2016-01-23,2016-01-23,46
66,70,0999,41,2016-01-21,11,1951,87524,66,2016-01-23,2016-01-23,46
66,70,4816,40,2016-01-19,50,6205.5,453812,35,2016-01-23,2016-01-23,44
66,70,4816,40,2016-01-20,50,6357.5,473006,35,2016-01-23,2016-01-23,44
66,70,4816,40,2016-01-22,50,6136,434190,35,2016-01-26,2016-01-26,44
66,70,4891,40,2016-01-19,100,12663,870501,25,2016-01-27,2016-01-27,44
66,70,4891,40,2016-01-26,100,12458,890061,25,2016-01-28,2016-01-28,44
66,70,7079,70,2016-01-21,50,4643.1,374643,08,2016-01-29,2016-01-28,44
66,70,7079,70,2016-01-25,50,4736.2,387289,08,2016-01-29,2016-01-28,44
66,70,7079,70,2016-01-27,50,5073.8,388840,08,2016-01-30,2016-01-28,44
66,70,4811,40,2016-01-25,43,5634.6,422576,35,2016-01-29,2016-01-29,44
66,70,4811,41,2016-01-25,7,1064,70503,35,2016-01-29,2016-01-29,46
66,70,4816,40,2016-01-26,50,6246,451289,35,2016-01-29,2016-01-29,44
66,70,4816,40,2016-01-28,50,6384,474106,35,2016-01-29,2016-01-29,44
66,70,4811,40,2016-01-28,50,5965,432922,35,2016-01-29,2016-01-29,44
66,70,7079,70,2016-01-29,50,4791.6,390733,08,2016-01-30,2016-01-30,44
66,70,0999,41,2016-02-01,18,3429,167661,66,2016-02-04,2016-02-04,46
66,70,7079,70,2016-02-01,100,9815.3,779837,08,2016-02-25,2016-02-05,44
66,70,7079,70,2016-02-02,100,9344,757292,08,2016-02-25,2016-02-05,44
66,70,4885,40,2016-02-03,100,12186,870531,25,2016-02-09,2016-02-09,44
66,70,4890,40,2016-02-01,100,12429,881020,25,2016-02-15,2016-02-15,44
66,70,4891,40,2016-02-01,100,11422,850172,25,2016-02-15,2016-02-15,44
66,70,4816,40,2016-02-01,50,6168,461537,35,2016-02-19,2016-02-19,44
66,70,4816,40,2016-02-02,50,6379.5,476095,35,2016-02-19,2016-02-19,44
66,70,4816,40,2016-02-03,50,5874,415317,35,2016-02-19,2016-02-19,44
66,70,4816,40,2016-02-04,50,5625,401760,35,2016-02-19,2016-02-19,44
66,70,4811,40,2016-02-03,50,5833.6,417847,35,2016-02-19,2016-02-19,44
66,70,4883,40,2016-02-03,50,6057.5,443151,35,2016-02-19,2016-02-19,44
66,70,4883,40,2016-02-05,50,5734.5,423701,35,2016-02-19,2016-02-19,44
66,70,4891,40,2016-02-18,100,11740.5,788825,25,2016-02-22,2016-02-22,44
66,70,7079,70,2016-02-17,50,4639.7,385074,08,2016-02-25,2016-02-23,44
66,70,7079,70,2016-02-18,50,4919.7,401151,08,2016-02-26,2016-02-23,44
66,70,0999,41,2016-02-23,25,4497,195000,66,2016-02-24,2016-02-24,46
66,70,0999,41,2016-02-23,32,1371,76020,66,2016-02-24,2016-02-24,44
66,70,7079,70,2016-02-22,100,9401.4,753164,08,2016-02-26,2016-02-24,44
66,70,7079,70,2016-02-24,50,5013.7,385437,08,2016-02-26,2016-02-25,44
66,70,4883,40,2016-02-17,50,5913.5,399738,35,2016-02-26,2016-02-26,44
66,70,4891,40,2016-02-24,100,11990.5,832017,25,2016-02-26,2016-02-26,44
66,70,4816,40,2016-02-17,50,5884.5,423977,35,2016-02-27,2016-02-27,44
66,70,4816,40,2016-02-19,50,5984,418075,35,2016-02-27,2016-02-27,44
66,70,4816,40,2016-02-24,50,6061,418898,35,2016-02-27,2016-02-27,44
66,70,4883,40,2016-02-25,50,5784.5,388446,35,2016-02-27,2016-02-27,44
66,70,4816,40,2016-02-25,50,6195.5,405384,35,2016-02-27,2016-02-27,44
66,70,0999,41,2016-03-02,20,838,44834,66,2016-03-04,2016-03-04,44
66,70,0999,41,2016-03-02,7,1306,62182,66,2016-03-04,2016-03-04,46
66,70,4891,40,2016-03-03,100,12350.5,811872,25,2016-03-08,2016-03-08,44
66,70,4890,40,2016-03-03,50,6121,426115,25,2016-03-11,2016-03-11,44
66,70,4885,40,2016-03-07,100,11646,819330,25,2016-03-13,2016-03-13,44
66,70,4883,40,2016-03-09,50,6475.5,433532,35,2016-03-14,2016-03-14,44
66,70,4811,40,2016-03-09,50,6047,442584,35,2016-03-14,2016-03-14,44
66,70,4816,40,2016-03-02,50,5927,408851,35,2016-03-14,2016-03-14,44
66,70,4816,40,2016-03-08,50,6364.5,448637,35,2016-03-14,2016-03-14,44
66,70,0999,41,2016-03-15,27,4930,218419,66,2016-03-16,2016-03-16,46
66,70,7079,70,2016-03-01,50,4960.7,381849,08,2016-03-21,2016-03-16,44
66,70,7079,70,2016-03-02,100,9899.1,758088,08,2016-03-21,2016-03-16,44
66,70,7079,70,2016-03-07,50,4861.9,378198,08,2016-03-21,2016-03-17,44
66,70,4816,40,2016-03-10,50,5875,409794,35,2016-03-18,2016-03-18,44
66,70,4816,40,2016-03-14,50,6160,410865,35,2016-03-18,2016-03-18,44
66,70,4816,40,2016-03-16,50,6382.5,416739,35,2016-03-18,2016-03-18,44
66,70,4883,40,2016-03-11,50,6645.5,430174,35,2016-03-18,2016-03-18,44
66,70,4883,40,2016-03-14,50,6453,442391,35,2016-03-18,2016-03-18,44
66,70,4883,40,2016-03-16,43,5554.5,370425,35,2016-03-18,2016-03-18,44
66,70,4883,41,2016-03-16,7,1120.5,53917,35,2016-03-18,2016-03-18,46
66,70,7079,70,2016-03-10,100,9971.5,744972,08,2016-03-21,2016-03-18,44
66,70,7079,70,2016-03-14,50,4853.2,376191,08,2016-03-21,2016-03-18,44
66,70,7079,70,2016-03-21,100,9948.5,747131,08,2016-03-31,2016-03-23,44
66,70,7079,70,2016-03-23,50,5347.6,372162,08,2016-03-31,2016-03-24,44
66,70,7079,70,2016-03-27,99,10092.9,746803,08,2016-03-31,2016-03-28,44
66,70,4890,40,2016-03-21,50,6132.5,420519,25,2016-03-29,2016-03-29,44
66,70,4816,40,2016-03-18,50,6228.5,458248,35,2016-03-29,2016-03-29,44
66,70,4816,40,2016-03-22,50,6313,428521,35,2016-03-29,2016-03-29,44
66,70,4816,40,2016-03-24,50,6144,430195,35,2016-03-29,2016-03-29,44
66,70,4816,40,2016-03-26,50,6099,428006,35,2016-03-29,2016-03-29,44
66,70,0999,41,2016-03-28,10,1580,64344,66,2016-03-29,2016-03-29,46
66,70,0999,41,2016-03-28,19,821,44056,66,2016-03-29,2016-03-29,44
66,70,4811,40,2016-03-23,50,6693.6,436941,35,2016-03-29,2016-03-29,44
66,70,4883,40,2016-03-18,50,6307,430077,35,2016-03-29,2016-03-29,44
66,70,4883,40,2016-03-23,48,5607,378364,35,2016-03-29,2016-03-29,44
66,70,4883,41,2016-03-23,2,407,19740,35,2016-03-29,2016-03-29,46
66,70,4883,40,2016-03-25,50,6271,412521,35,2016-03-29,2016-03-29,44
66,70,4883,40,2016-03-28,50,6296,425691,35,2016-03-30,2016-03-30,44
66,70,7079,70,2016-03-29,50,5049,375025,08,2016-03-31,2016-03-30,44
66,70,4885,40,2016-04-02,100,13383,916273,25,2016-04-14,2016-04-14,44
66,70,4885,40,2016-04-11,100,12952,891542,25,2016-04-14,2016-04-14,44
66,70,0999,41,2016-04-14,10,403,20605,66,2016-04-14,2016-04-14,44
66,70,0999,41,2016-04-14,24,4106,152277,66,2016-04-14,2016-04-14,46
66,70,7079,70,2016-04-01,100,9882.1,748736,08,2016-04-27,2016-04-14,44
66,70,4891,40,2016-04-07,100,13361,880246,25,2016-04-15,2016-04-15,44
66,70,4890,40,2016-04-14,100,13093,823454,25,2016-04-22,2016-04-15,44
66,70,4883,40,2016-04-11,50,6355.5,424728,35,2016-04-19,2016-04-19,44
66,70,4811,40,2016-04-06,50,6380,444937,35,2016-04-19,2016-04-19,44
66,70,4816,40,2016-04-01,50,6122.5,441444,35,2016-04-19,2016-04-19,44
66,70,4816,40,2016-04-07,50,6283,477619,35,2016-04-19,2016-04-19,44
66,70,4816,40,2016-04-09,50,6421,456031,35,2016-04-19,2016-04-19,44
66,70,4816,40,2016-04-11,50,6025,437771,35,2016-04-19,2016-04-19,44
66,70,4816,40,2016-04-13,50,6232,423703,35,2016-04-19,2016-04-19,44
66,70,7079,70,2016-04-06,50,4944.5,381978,08,2016-04-28,2016-04-19,44
66,70,7079,70,2016-04-11,50,4935.5,383753,08,2016-04-28,2016-04-20,44
66,70,7079,70,2016-04-15,50,5002.2,386450,08,2016-04-28,2016-04-20,44
66,70,4891,40,2016-04-14,100,12561,817779,25,2016-04-21,2016-04-21,44
66,70,0999,41,2016-04-20,12,2264,94764,66,2016-04-21,2016-04-21,46
66,70,4891,40,2016-04-20,100,12986,880116,25,2016-04-22,2016-04-22,44
66,70,4883,40,2016-04-19,50,6403.5,465662,35,2016-04-25,2016-04-25,44
66,70,4811,40,2016-04-15,50,6583.2,436712,35,2016-04-25,2016-04-25,44
66,70,4811,40,2016-04-21,50,6224.6,410041,35,2016-04-25,2016-04-25,44
66,70,4885,40,2016-04-16,50,6259,403349,25,2016-04-26,2016-04-26,44
66,70,4889,40,2016-04-16,50,6524,414108,25,2016-04-26,2016-04-26,44
66,70,4816,40,2016-04-15,50,6242,430388,35,2016-04-26,2016-04-26,44
66,70,4816,40,2016-04-19,50,6215,435994,35,2016-04-26,2016-04-26,44
66,70,4816,40,2016-04-21,50,6043.5,419420,35,2016-04-26,2016-04-26,44
66,70,4885,40,2016-04-23,100,13248,898064,25,2016-04-26,2016-04-26,44
66,70,7079,70,2016-04-18,50,4786.9,361585,08,2016-04-28,2016-04-26,44
66,70,7079,70,2016-04-20,100,9483.3,728711,08,2016-04-28,2016-04-26,44
66,70,7079,70,2016-04-24,50,4793.7,376710,08,2016-04-28,2016-04-27,44
66,70,4885,40,2016-04-25,100,13275.5,909380,25,2016-04-28,2016-04-28,44
66,70,7079,70,2016-04-27,100,9735.9,754698,08,2016-04-28,2016-04-28,44
66,70,4890,40,2016-04-27,100,12678,804816,25,2016-04-29,2016-04-29,44
66,70,4811,40,2016-04-25,50,6332.2,409993,35,2016-04-29,2016-04-29,44
66,70,4811,40,2016-04-26,50,6221.8,432166,35,2016-04-29,2016-04-29,44
66,70,4816,40,2016-04-25,50,6130.5,428814,35,2016-04-29,2016-04-29,44
66,70,4890,40,2016-04-28,100,12152.5,832858,25,2016-04-29,2016-04-29,44
66,70,0999,41,2016-05-04,21,3731,156257,66,2016-05-04,2016-05-04,46
66,70,7079,70,2016-05-01,100,9223.2,721701,08,2016-05-26,2016-05-10,44
66,70,4885,40,2016-05-05,100,11493,800778,25,2016-05-12,2016-05-12,44
66,70,7079,70,2016-05-04,100,9291.6,726785,08,2016-05-26,2016-05-12,44
66,70,4890,40,2016-05-03,50,6232.5,441543,25,2016-05-13,2016-05-13,44
66,70,4890,40,2016-05-10,51,6295,461297,25,2016-05-13,2016-05-13,44
66,70,4891,40,2016-05-05,100,12866,871446,25,2016-05-13,2016-05-13,44
66,70,4816,40,2016-05-03,50,5924.5,429405,35,2016-05-16,2016-05-16,44
66,70,4816,40,2016-05-05,50,5835.5,410978,35,2016-05-16,2016-05-16,44
66,70,4816,40,2016-05-09,50,5880,425895,35,2016-05-16,2016-05-16,44
66,70,4816,40,2016-05-11,50,6024,427266,35,2016-05-16,2016-05-16,44
66,70,4883,40,2016-05-04,50,5697,410412,35,2016-05-16,2016-05-16,44
66,70,4883,40,2016-05-10,50,6354.5,455659,35,2016-05-16,2016-05-16,44
66,70,4811,40,2016-05-04,50,6268,451890,35,2016-05-16,2016-05-16,44
66,70,4811,40,2016-05-06,50,6331.6,451915,35,2016-05-16,2016-05-16,44
66,70,4811,40,2016-05-10,50,5805,422564,35,2016-05-16,2016-05-16,44
66,70,0999,41,2016-05-18,22,3525,159322,66,2016-05-19,2016-05-19,46
66,70,7079,70,2016-05-10,50,4841.2,388601,08,2016-05-26,2016-05-19,44
66,70,7079,70,2016-05-12,50,4579.3,366860,08,2016-05-26,2016-05-19,44
66,70,4890,40,2016-05-16,50,5922.5,426761,25,2016-05-20,2016-05-20,44
66,70,4882,40,2016-05-17,100,12026,854290,25,2016-05-20,2016-05-20,44
66,70,4891,40,2016-05-19,100,11789,860887,25,2016-05-23,2016-05-23,44
66,70,7079,70,2016-05-17,50,4610.1,382284,08,2016-05-27,2016-05-23,44
66,70,7079,70,2016-05-19,50,4528.8,375681,08,2016-05-27,2016-05-23,44
66,70,4816,40,2016-05-17,50,5802,443956,35,2016-05-24,2016-05-24,44
66,70,4816,40,2016-05-19,50,5714,435007,35,2016-05-24,2016-05-24,44
66,70,4811,40,2016-05-20,50,5469,406272,35,2016-05-24,2016-05-24,44
66,70,4883,40,2016-05-20,47,4999,367758,35,2016-05-24,2016-05-24,44
66,70,4883,41,2016-05-20,3,637,28788,35,2016-05-24,2016-05-24,46
66,70,0999,41,2016-05-24,12,451,24917,66,2016-05-25,2016-05-25,44
66,70,0999,41,2016-05-24,11,1906,92436,66,2016-05-25,2016-05-25,46
66,70,7079,70,2016-05-24,100,9340.7,791592,08,2016-05-27,2016-05-25,44
66,70,4885,40,2016-05-12,100,12028,858876,25,2016-05-26,2016-05-26,44
66,70,4885,40,2016-05-18,100,11491.5,843176,25,2016-05-26,2016-05-26,44
66,70,7079,70,2016-05-26,50,4699.8,400700,08,2016-05-30,2016-05-27,44
66,70,4883,40,2016-05-26,46,5292.5,388577,35,2016-05-30,2016-05-30,44
66,70,4883,41,2016-05-26,4,690.5,38637,35,2016-05-30,2016-05-30,46
66,70,4811,40,2016-05-26,50,5815.2,419204,35,2016-05-30,2016-05-30,44
66,70,4816,40,2016-05-23,50,5327.5,396596,35,2016-05-30,2016-05-30,44
66,70,4816,40,2016-05-25,50,5587.5,413125,35,2016-05-30,2016-05-30,44
66,70,4885,40,2016-06-04,100,11470,865091,25,2016-06-07,2016-06-07,44
66,70,7079,70,2016-06-01,50,4457.8,373326,08,2016-06-28,2016-06-13,44
66,70,7079,70,2016-06-07,100,9272,775493,08,2016-06-28,2016-06-14,44
66,70,7079,70,2016-06-14,100,8958.1,769336,08,2016-06-28,2016-06-15,44
66,70,0999,41,2016-06-15,32,5625,271635,66,2016-06-16,2016-06-16,46
66,70,4890,40,2016-06-16,100,11290,845865,25,2016-06-28,2016-06-17,44
66,70,4816,40,2016-06-02,50,5678,411301,35,2016-06-21,2016-06-21,44
66,70,4816,40,2016-06-06,50,5425,403480,35,2016-06-21,2016-06-21,44
66,70,4816,40,2016-06-13,50,5627,416524,35,2016-06-21,2016-06-21,44
66,70,4816,40,2016-06-15,50,5781,445229,35,2016-06-21,2016-06-21,44
66,70,4816,40,2016-06-17,50,5374.5,399571,35,2016-06-24,2016-06-21,44
66,70,4811,40,2016-06-02,50,6043.8,444486,35,2016-06-21,2016-06-21,44
66,70,4811,40,2016-06-07,50,5910.6,438909,35,2016-06-21,2016-06-21,44
66,70,4811,40,2016-06-15,50,5895.2,457343,35,2016-06-21,2016-06-21,44
66,70,7079,70,2016-06-16,100,9651.5,819041,08,2016-06-28,2016-06-21,44
66,70,7079,70,2016-06-21,100,8531,731557,08,2016-06-28,2016-06-22,44
66,70,7079,70,2016-06-26,100,9282.3,791686,08,2016-06-29,2016-06-27,44
66,70,4890,40,2016-06-20,100,11276,822113,25,2016-06-28,2016-06-28,44
66,70,4890,40,2016-06-27,100,11150.5,808397,25,2016-06-28,2016-06-28,44
66,70,4816,40,2016-06-21,50,5739,446844,35,2016-06-28,2016-06-28,44
66,70,4816,40,2016-06-23,50,5733.5,413170,35,2016-06-28,2016-06-28,44
66,70,4811,40,2016-06-22,50,5802.6,420956,35,2016-06-28,2016-06-28,44
66,70,4816,40,2016-06-27,50,5611.5,414814,35,2016-06-28,2016-06-28,44
66,70,4883,40,2016-06-17,46,5201.5,392014,35,2016-06-28,2016-06-28,44
66,70,4883,41,2016-06-17,4,623,34349,35,2016-06-28,2016-06-28,46
66,70,4883,40,2016-06-22,44,4954.5,361375,35,2016-06-28,2016-06-28,44
66,70,4883,41,2016-06-22,6,745,42008,35,2016-06-28,2016-06-28,46
66,70,4883,40,2016-06-27,50,5371,391211,35,2016-06-28,2016-06-28,44
66,70,4890,40,2016-07-04,50,5488,413427,25,2016-07-06,2016-07-06,44
66,70,0999,41,2016-07-07,4,178,11035,66,2016-07-07,2016-07-07,44
66,70,0999,41,2016-07-07,33,5669,280051,66,2016-07-08,2016-07-08,46
66,70,7079,70,2016-07-04,50,4777,409656,08,2016-07-20,2016-07-11,44
66,70,4885,40,2016-07-02,100,10956,797347,25,2016-07-12,2016-07-12,44
66,70,7079,70,2016-07-07,50,4275.6,367506,08,2016-07-20,2016-07-12,44
